table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,latest_ship_hour,164,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,latest_ship_minute,165,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,negotiated_ship_date,166,TIMESTAMP,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,negotiated_ship_hour,167,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,negotiated_ship_minute,168,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,latest_return_date,169,TIMESTAMP,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,latest_tat,170,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,repair_status_code,171,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,line_item_remarks,172,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,order_lock,173,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,ship_days,174,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,in_use,175,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,in_use_by,176,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,unit_cost_currency,177,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,freight_cost_currency,178,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,duty_cost_currency,179,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,tax_cost_currency,180,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,load_initial_cost_currency,181,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,cost_per_day_factor_1_currency,182,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,cost_per_day_factor_2_currency,183,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,cost_per_day_factor_3_currency,184,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,exchange_repair_cost_currency,185,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,tax_incentive,186,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,tax_incentive_nbr,187,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,linked_order_type,188,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,linked_order_number,189,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,linked_order_line,190,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,pool_number,191,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,pool_line,192,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,fix_loan_cost_currency,193,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,operational_damage_flag,194,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,operational_damage,195,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,last_ack_date,196,TIMESTAMP,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,os_sent_status,197,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,os_message_accepted,198,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,os_transaction,199,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,os_prev_transaction,200,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,date_rdy_2b_pckd_up,201,TIMESTAMP,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,quoted_on_date,202,TIMESTAMP,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,pn_to_be_received,203,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,part_change,204,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,price_change,205,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,quantity_change,206,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,donotshipearly_change,207,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_address1,208,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_address2,209,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_city,210,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_state,211,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_post,212,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_country,213,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_phone,214,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_fax,215,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_cell,216,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_email,217,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_sita,218,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,shipping_main_contact,219,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,ship_complete,220,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,location_change,221,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,form_no,222,DECIMAL,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,sv_control,223,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,add_cost_type,224,STRING,YES,,,,,,
qx_ppmtx_order_detail,STREAMING_TABLE,Silver order detail - validated maintenance order line items,processed_timestamp,225,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,pn,0,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,sn,1,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,control,2,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_hours,3,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_cycles,4,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_days,5,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_date,6,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_hours,7,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_minutes,8,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_cycles,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_days,10,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,reset_date,11,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,notes,12,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,created_by,13,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,created_date,14,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,modified_by,15,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,modified_date,16,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,authorization,17,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,override,18,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,calendar_control,19,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,date_control,20,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,display_hours,21,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,display_cycles,22,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,display_days,23,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_removals,24,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_removals,25,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_date,26,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_hour,27,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_minute,28,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_ac_hours,29,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_ac_minutes,30,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_ac_cycles,31,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,plan_ac_brake_cycles,32,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,hour_calendar_control,33,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,shelf_limited_control,34,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,schedule_rin,35,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,actual_rin,36,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_control,STREAMING_TABLE,Silver inventory control - validated scheduled maintenance controls for parts,processed_timestamp,37,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,batch,0,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,goods_rcvd_batch,1,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,vendor_lot,2,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,pn,3,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,sn,4,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,nha_pn,5,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,nha_sn,6,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,condition,7,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,owner,8,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,unit_cost,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,currency,10,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_detail,STREAMING_TABLE,Silver inventory detail - validated part inventory records with cost and condition tracking,approved_certificate,11,STRING,YES,,,,,,
